"Estimate","Std. Error","df","t value","Pr(>|t|)","var","Std_Coefficient","CI_low","CI_high","std_SE","between_var","within_var","between_var_std","within_var_std","n_group","n_all","vpc","type","x","y","model_spe","factor","intervention","AME","SE","z","p","lower","upper"
0.0124351817520186,0.0322050578813214,39.5693308822439,0.386125117298141,0.701472433905579,"interventionC+M",0.0248702885529372,-0.101371803536959,0.151112380642833,0.0644097614575482,0.00928757479961039,0.00586226030845702,0.0963720644150077,0.0765653988983079,1295,119441,0.613047913284857,"comment|video|creator","treatment","cm_knowledge_agreement","base",,,,,,,,
-0.0272893259614395,0.0354556040261764,38.0611761385542,-0.769675957044538,0.446242872722073,"interventionMO",-0.0545784909881432,-0.19356254436776,0.0844055623914732,0.0709108156906149,0.00928757479961039,0.00586226030845702,0.0963720644150077,0.0765653988983079,1295,119441,0.613047913284857,"comment|video|creator","treatment","cm_knowledge_agreement","base",,,,,,,,
0.0128700778330174,0.0158514811136539,1118.76367864958,0.811916422240918,0.417012303952991,"prepost_b_daPost",0.0257400620109565,-0.0363969875248593,0.0878771115467723,0.0317028375561758,0.00928757479961039,0.00586226030845702,0.0963720644150077,0.0765653988983079,1295,119441,0.613047913284857,"comment|video|creator","treatment","cm_knowledge_agreement","base",,,,,,,,
-0.0170709337589406,0.0211730405731115,1139.23846498247,-0.806258019484443,0.420262358122087,"interventionC+M:prepost_b_daPost",-0.0341417373232936,-0.117139045711118,0.0488555710645306,0.0423459144757487,0.00928757479961039,0.00586226030845702,0.0963720644150077,0.0765653988983079,1295,119441,0.613047913284857,"comment|video|creator","treatment","cm_knowledge_agreement","base",,,,,,,,
-0.00407159862608108,0.0195529382970218,965.151612686803,-0.208234617438609,0.835089713925592,"interventionMO:prepost_b_daPost",-0.0081431714068753,-0.0847897571045582,0.0685034142908076,0.0391057231355754,0.00928757479961039,0.00586226030845702,0.0963720644150077,0.0765653988983079,1295,119441,0.613047913284857,"comment|video|creator","treatment","cm_knowledge_agreement","base",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","Control",0.0128700778330174,0.0158514811091109,0.811916422473614,0.416839590433815,-0.018198254242457,0.0439384099084919
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","C+M",-0.00420085592592323,0.0140366731757983,-0.29927717724213,0.764728566942996,-0.0317122298132473,0.0233105179614008
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","MO",0.00879847920693627,0.0114476173312484,0.768586069252958,0.442139078031597,-0.0136384384711072,0.0312353968849797
0.236912709622037,0.031791573079683,45.2748037392352,7.45205998546329,2.10984315755704e-09,"(Intercept)",-0.28730674416505,-0.4159405731572,-0.1586729151729,0.0656300454436035,0.012078334259328,0.0116141515984539,0.109901475237269,0.107768973264358,1295,119441,0.509795988982761,"comment|video|creator","treatment","cm_knowledge_application","base",,,,,,,,
0.0292778643412679,0.0422723420201194,46.1537160712521,0.692600952351615,0.492030345233213,"interventionC+M",0.0604410066033353,-0.110599709456506,0.231481722663177,0.0872663906195227,0.012078334259328,0.0116141515984539,0.109901475237269,0.107768973264358,1295,119441,0.509795988982761,"comment|video|creator","treatment","cm_knowledge_application","base",,,,,,,,
0.0437299223416724,0.0464426500064813,46.0987098773412,0.941589731326047,0.351311096539286,"interventionMO",0.0902757975774041,-0.0976386564644762,0.278190251619284,0.0958755115579366,0.012078334259328,0.0116141515984539,0.109901475237269,0.107768973264358,1295,119441,0.509795988982761,"comment|video|creator","treatment","cm_knowledge_application","base",,,,,,,,
-0.0114554444919315,0.0168364975480047,1177.98712075188,-0.680393559246478,0.496388998076318,"prepost_b_daPost",-0.0236485172909847,-0.0917719732708042,0.0444749386888348,0.0347571517287549,0.012078334259328,0.0116141515984539,0.109901475237269,0.107768973264358,1295,119441,0.509795988982761,"comment|video|creator","treatment","cm_knowledge_application","base",,,,,,,,
0.00380345372777288,0.0224797389984844,1187.33310298137,0.169194745901157,0.865672282064406,"interventionC+M:prepost_b_daPost",0.00785179704416377,-0.0831052145425063,0.0988088086308339,0.0464070210038746,0.012078334259328,0.0116141515984539,0.109901475237269,0.107768973264358,1295,119441,0.509795988982761,"comment|video|creator","treatment","cm_knowledge_application","base",,,,,,,,
0.0132937679034392,0.0209559017480257,1028.60612615443,0.634368688271387,0.525981295246335,"interventionMO:prepost_b_daPost",0.0274435325948161,-0.0573477648368751,0.112234830026507,0.0432612225513678,0.012078334259328,0.0116141515984539,0.109901475237269,0.107768973264358,1295,119441,0.509795988982761,"comment|video|creator","treatment","cm_knowledge_application","base",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","Control",-0.0114554444919315,0.0168364975471394,-0.680393559281449,0.496255298101034,-0.0444543733101216,0.0215434843262586
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","C+M",-0.00765199076415862,0.01489533536106,-0.513717252997391,0.60744968771808,-0.036846311609482,0.0215423300811648
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","MO",0.00183832341150764,0.0124772660626213,0.147333831167934,0.882868530437526,-0.0226166686967539,0.0262933155197692
0.0844800257732004,0.0108767820105468,44.5302562540077,7.76700550689378,8.07726894279538e-10,"(Intercept)",-0.0846623807195429,-0.152503752685209,-0.0168210087538769,0.0346132301273157,0.00296686378771216,0.00089930781731201,0.0544689249729803,0.0299884614028798,1295,119441,0.767390610353834,"comment|video|creator","treatment","cm_knowledge_clarification","base",,,,,,,,
0.0250476587338811,0.014550968238083,45.9601406209684,1.72137402295511,0.0919086699370484,"interventionC+M",0.079709293833264,-0.0110489518473344,0.170467539513862,0.0463056089915732,0.00296686378771216,0.00089930781731201,0.0544689249729803,0.0299884614028798,1295,119441,0.767390610353834,"comment|video|creator","treatment","cm_knowledge_clarification","base",,,,,,,,
0.0416536519203744,0.0158563744856425,39.8869847021955,2.62693416821674,0.0121653136644981,"interventionMO",0.13255464401714,0.0336542359436205,0.23145505209066,0.0504598077124184,0.00296686378771216,0.00089930781731201,0.0544689249729803,0.0299884614028798,1295,119441,0.767390610353834,"comment|video|creator","treatment","cm_knowledge_clarification","base",,,,,,,,
0.0080916127299127,0.00934087261215667,1033.30891216232,0.866258760384108,0.386549367518601,"prepost_b_daPost",0.0257499850653624,-0.0325115314464238,0.0840115015771485,0.029725508493688,0.00296686378771216,0.00089930781731201,0.0544689249729803,0.0299884614028798,1295,119441,0.767390610353834,"comment|video|creator","treatment","cm_knowledge_clarification","base",,,,,,,,
-0.00626435409429297,0.012476790036294,1055.52285514977,-0.502080589323895,0.615715550322892,"interventionC+M:prepost_b_daPost",-0.0199350928836238,-0.0977561635785252,0.0578859778112776,0.0397049551132302,0.00296686378771216,0.00089930781731201,0.0544689249729803,0.0299884614028798,1295,119441,0.767390610353834,"comment|video|creator","treatment","cm_knowledge_clarification","base",,,,,,,,
-0.0197228505817959,0.011471101340229,888.658978785033,-1.71935108903869,0.0858986817201653,"interventionMO:prepost_b_daPost",-0.0627641345434154,-0.134312456649561,0.00878418756273053,0.0365045468056967,0.00296686378771216,0.00089930781731201,0.0544689249729803,0.0299884614028798,1295,119441,0.767390610353834,"comment|video|creator","treatment","cm_knowledge_clarification","base",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","Control",0.0080916127299127,0.00934087261291139,0.866258760314116,0.386348276230799,-0.0102161611755702,0.0263993866353956
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","C+M",0.00182725863561972,0.00827154087560859,0.220909098207809,0.825163213079641,-0.014384663577224,0.0180391808484635
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","MO",-0.0116312378518832,0.00665839806334633,-1.74685228206942,0.0806629648863727,-0.0246814582507732,0.0014189825470069
0.115414930636482,0.0141081933108498,47.8577368845295,8.18070238289996,1.2015760560384e-10,"(Intercept)",0.00247761272373616,-0.0843217076551176,0.0892769331025899,0.0442857324979862,0.00346732662489559,0.0018982532306587,0.0588840099254084,0.043568948009548,1295,119441,0.646216572716985,"comment|video|creator","treatment","cm_knowledge_disagreement","base",,,,,,,,
-0.0113943021383316,0.0188188827125545,49.1410937042956,-0.605471765373733,0.54765186229923,"interventionC+M",-0.0357668423219867,-0.151548237571487,0.0800145529275138,0.0590726272496502,0.00346732662489559,0.0018982532306587,0.0588840099254084,0.043568948009548,1295,119441,0.646216572716985,"comment|video|creator","treatment","cm_knowledge_disagreement","base",,,,,,,,
0.0357911790466071,0.0207032174545063,46.3872092801665,1.72877375824581,0.0905009583842404,"interventionMO",0.112349207626389,-0.015025365151944,0.239723780404721,0.0649875624888045,0.00346732662489559,0.0018982532306587,0.0588840099254084,0.043568948009548,1295,119441,0.646216572716985,"comment|video|creator","treatment","cm_knowledge_disagreement","base",,,,,,,,
0.0114649415090942,0.00985107590880751,1039.34896650227,1.16382632874078,0.244761496223527,"prepost_b_daPost",0.0359886556569465,-0.0246193620042716,0.0965966733181646,0.0309227128238187,0.00346732662489559,0.0018982532306587,0.0588840099254084,0.043568948009548,1295,119441,0.646216572716985,"comment|video|creator","treatment","cm_knowledge_disagreement","base",,,,,,,,
-0.0040965141300599,0.0131596901908777,1060.82059958427,-0.311292596606842,0.755639356390652,"interventionC+M:prepost_b_daPost",-0.0128590498431461,-0.0938230719594572,0.0681049722731649,0.0413085149717084,0.00346732662489559,0.0018982532306587,0.0588840099254084,0.043568948009548,1295,119441,0.646216572716985,"comment|video|creator","treatment","cm_knowledge_disagreement","base",,,,,,,,
-0.0164484806218657,0.0121276579268159,894.588598186664,-1.35627841097792,0.175352804213056,"interventionMO:prepost_b_daPost",-0.0516320824056559,-0.12624660521233,0.0229824404010186,0.0380689478104058,0.00346732662489559,0.0018982532306587,0.0588840099254084,0.043568948009548,1295,119441,0.646216572716985,"comment|video|creator","treatment","cm_knowledge_disagreement","base",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","Control",0.0114649415090942,0.00985107591216679,1.16382632834391,0.244494400152872,-0.00784281248772278,0.0307726955059111
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","C+M",0.00736842737903429,0.00872546556531377,0.844473836253036,0.398404677715843,-0.00973317087732511,0.0244700256353937
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","MO",-0.00498353911277147,0.00707364052011072,-0.704522529608765,0.481107424649723,-0.0188476197717717,0.00888054154622872
0.322994003902487,0.0325090914532994,40.8291699596513,9.93549771658431,1.8569952671108e-12,"(Intercept)",-0.266864815614605,-0.394797372446171,-0.13893225878304,0.0652722505763583,0.0124988428096295,0.0121145994897272,0.111798223642549,0.110066341311625,1295,119441,0.507805558345497,"comment|video|creator","treatment","cm_knowledge_reconceptualization","base",,,,,,,,
0.0173517535083648,0.043229726130273,41.6127168591931,0.401384766030559,0.690190758563975,"interventionC+M",0.0348390900816952,-0.135282222752518,0.204960402915909,0.0867973034754043,0.0124988428096295,0.0121145994897272,0.111798223642549,0.110066341311625,1295,119441,0.507805558345497,"comment|video|creator","treatment","cm_knowledge_reconceptualization","base",,,,,,,,
0.0396871938170733,0.0475185907818938,41.5591963915104,0.835192987924117,0.408384904262291,"interventionMO",0.0796845316766149,-0.107314693633087,0.266683756986317,0.0954085542749668,0.0124988428096295,0.0121145994897272,0.111798223642549,0.110066341311625,1295,119441,0.507805558345497,"comment|video|creator","treatment","cm_knowledge_reconceptualization","base",,,,,,,,
-0.000557944194197349,0.0172871540996979,1115.59407110637,-0.0322750749475357,0.974258459380273,"prepost_b_daPost",-0.00112030048460578,-0.0691500720687298,0.0669094710995183,0.0347093531737789,0.0124988428096295,0.0121145994897272,0.111798223642549,0.110066341311625,1295,119441,0.507805558345497,"comment|video|creator","treatment","cm_knowledge_reconceptualization","base",,,,,,,,
0.0116357344631898,0.0230827981455298,1126.02928992949,0.504086826468357,0.614298976130739,"interventionC+M:prepost_b_daPost",0.0233624534956568,-0.0674747939636988,0.114199700955012,0.0463459163537235,0.0124988428096295,0.0121145994897272,0.111798223642549,0.110066341311625,1295,119441,0.507805558345497,"comment|video|creator","treatment","cm_knowledge_reconceptualization","base",,,,,,,,
0.00613557030516423,0.0214896870550259,972.194417680049,0.285512315253994,0.775312487616007,"interventionMO:prepost_b_daPost",0.0123191439721431,-0.0722487599942417,0.0968870479385278,0.0431472453542747,0.0124988428096295,0.0121145994897272,0.111798223642549,0.110066341311625,1295,119441,0.507805558345497,"comment|video|creator","treatment","cm_knowledge_reconceptualization","base",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","Control",-0.000557944194197356,0.0172871541002754,-0.032275074946458,0.974252686158018,-0.034440143625931,0.0333242552375363
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","C+M",0.0110777902689924,0.0152960737888593,0.7242244266016,0.468927964730536,-0.018901963462039,0.0410575440000238
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","MO",0.00557762611096685,0.0127656160392984,0.436925730320915,0.662165211004586,-0.0194425215665249,0.0305977737884586
0.33272682813155,0.0286830350545772,46.0539136136899,11.6001262592486,2.9007860784187e-15,"(Intercept)",-0.133158649553012,-0.248014987918752,-0.0183023111872724,0.0586006555623046,0.0117074349194088,0.00893247460948173,0.10820090073289,0.0945117696875989,1295,119441,0.56722317038364,"comment|video|creator","treatment","cm_knowledge_reflection","base",,,,,,,,
0.0108841447458659,0.0381828643964751,47.1211157854575,0.285053123119561,0.776852603684852,"interventionC+M",0.0222367579696837,-0.130660027425301,0.175133543364669,0.0780092068492038,0.0117074349194088,0.00893247460948173,0.10820090073289,0.0945117696875989,1295,119441,0.56722317038364,"comment|video|creator","treatment","cm_knowledge_reflection","base",,,,,,,,
-0.00693221215681049,0.0419755233975535,46.4586029332444,-0.165148915265569,0.869543295663135,"interventionMO",-0.0141627634223728,-0.182246610628181,0.153921083783435,0.0857577716288462,0.0117074349194088,0.00893247460948173,0.10820090073289,0.0945117696875989,1295,119441,0.56722317038364,"comment|video|creator","treatment","cm_knowledge_reflection","base",,,,,,,,
-0.0398543358254394,0.016855145580644,1163.07475182722,-2.36452041513109,0.0182169442024374,"prepost_b_daPost",-0.0814239298658784,-0.148917310843609,-0.0139305488881482,0.0344356822417312,0.0117074349194088,0.00893247460948173,0.10820090073289,0.0945117696875989,1295,119441,0.56722317038364,"comment|video|creator","treatment","cm_knowledge_reflection","base",,,,,,,,
0.0245547882530621,0.0225044798364398,1175.50182311624,1.09110667882678,0.275449536269897,"interventionC+M:prepost_b_daPost",0.0501664040302754,-0.0399487142968647,0.140281522357416,0.0459774800867261,0.0117074349194088,0.00893247460948173,0.10820090073289,0.0945117696875989,1295,119441,0.56722317038364,"comment|video|creator","treatment","cm_knowledge_reflection","base",,,,,,,,
0.0704430763231144,0.0209332862249997,1011.87846813408,3.36512268384251,0.000793832797774707,"interventionMO:prepost_b_daPost",0.143917868256411,0.0600943123836751,0.227741424129147,0.0427674727890423,0.0117074349194088,0.00893247460948173,0.10820090073289,0.0945117696875989,1295,119441,0.56722317038364,"comment|video|creator","treatment","cm_knowledge_reflection","base",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","Control",-0.0398543358254393,0.0168551455928243,-2.36452041342239,0.0180534323922143,-0.0728898141415539,-0.00681885750932477
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","C+M",-0.0152995475723772,0.0149115954920457,-1.0260168055483,0.304883662640622,-0.0445257376888167,0.0139266425440623
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","MO",0.0305887404976751,0.0124139655124389,2.46405876244982,0.0137373587548749,0.00625781518797242,0.0549196658073777
0.695537117375465,0.0237729880493212,41.1978255744579,29.2574545502,3.46716003806928e-29,"(Intercept)",-0.128149033393694,-0.235892265325327,-0.0204058014620609,0.0549714897186595,0.0106577027524928,0.00569696858137204,0.103236150414924,0.0754782656224428,1295,119441,0.65166107804468,"comment|video|creator","treatment","cm_relevant_to_video","base",,,,,,,,
-0.00230251832694303,0.0316954775964594,42.4494580813988,-0.0726450112618034,0.942429824755288,"interventionC+M",-0.00532426511683142,-0.148973566799466,0.138325036565803,0.0732910640322191,0.0106577027524928,0.00569696858137204,0.103236150414924,0.0754782656224428,1295,119441,0.65166107804468,"comment|video|creator","treatment","cm_relevant_to_video","base",,,,,,,,
0.0207676667578138,0.0347491691935272,40.9761996486426,0.597644986622651,0.553365598537182,"interventionMO",0.0480220598132745,-0.109467095558946,0.205511215185495,0.0803522720651059,0.0106577027524928,0.00569696858137204,0.103236150414924,0.0754782656224428,1295,119441,0.65166107804468,"comment|video|creator","treatment","cm_relevant_to_video","base",,,,,,,,
-0.0117951621242924,0.0156832193836672,1079.38759042605,-0.752088065322617,0.45216206716744,"prepost_b_daPost",-0.0272745329930351,-0.0983534699252275,0.0438044039391574,0.0362650626005037,0.0106577027524928,0.00569696858137204,0.103236150414924,0.0754782656224428,1295,119441,0.65166107804468,"comment|video|creator","treatment","cm_relevant_to_video","base",,,,,,,,
0.00732974144932706,0.0209325393766286,1087.39210424075,0.350160165350546,0.726286312613656,"interventionC+M:prepost_b_daPost",0.0169489268759771,-0.0779207942526944,0.111818648004649,0.0484033178338854,0.0106577027524928,0.00569696858137204,0.103236150414924,0.0754782656224428,1295,119441,0.65166107804468,"comment|video|creator","treatment","cm_relevant_to_video","base",,,,,,,,
0.021147156327275,0.0195458675599216,942.611343953807,1.08192467090265,0.279562703079414,"interventionMO:prepost_b_daPost",0.0488995981827121,-0.0396854970218149,0.137484693387239,0.0451968496114178,0.0106577027524928,0.00569696858137204,0.103236150414924,0.0754782656224428,1295,119441,0.65166107804468,"comment|video|creator","treatment","cm_relevant_to_video","base",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","Control",-0.0117951621242924,0.0156832193928241,-0.752088064883499,0.451998100881076,-0.0425337072958678,0.0189433830472829
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","C+M",-0.00446542067496535,0.0138639040064067,-0.322089699474392,0.747384741458599,-0.031638173212643,0.0227073318627123
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","MO",0.0093519942029826,0.0116652290286889,0.801698293276774,0.422727503326618,-0.0135114345646589,0.0322154229706241
0.0559024607035244,0.00968920824978629,55.2515047508956,5.76955921086302,3.73146919728048e-07,"(Intercept)",0.0908456693672763,-0.00793461540731841,0.189625954141871,0.0503985198099355,0.00243860211180284,0.00084298675674228,0.0493822044040445,0.0290342342200079,1295,119441,0.743116279792838,"comment|video|creator","treatment","cm_seek_professional_help","base",,,,,,,,
-0.0133769874999915,0.0129498950374058,57.3070929850113,-1.0329803802542,0.305952829221483,"interventionC+M",-0.0695811661194063,-0.201603767774148,0.0624414355353351,0.0673590253362682,0.00243860211180284,0.00084298675674228,0.0493822044040445,0.0290342342200079,1295,119441,0.743116279792838,"comment|video|creator","treatment","cm_seek_professional_help","base",,,,,,,,
-0.0196413640924262,0.014131599718899,53.5478123052959,-1.38988964329061,0.170313797472161,"interventionMO",-0.102165723089691,-0.246235625689284,0.0419041795099008,0.0735056581052545,0.00243860211180284,0.00084298675674228,0.0493822044040445,0.0290342342200079,1295,119441,0.743116279792838,"comment|video|creator","treatment","cm_seek_professional_help","base",,,,,,,,
-0.0106465282363748,0.00734672912023518,1037.40972910444,-1.44915214133197,0.147597302993532,"prepost_b_daPost",-0.0553783309161032,-0.130277833183114,0.0195211713509077,0.0382143466924799,0.00243860211180284,0.00084298675674228,0.0493822044040445,0.0290342342200079,1295,119441,0.743116279792838,"comment|video|creator","treatment","cm_seek_professional_help","base",,,,,,,,
0.0131712984689583,0.00980246738889669,1041.37119103074,1.34367174573592,0.179347252564367,"interventionC+M:prepost_b_daPost",0.0685109522787715,-0.0314246662401361,0.168446570797679,0.0509879806596659,0.00243860211180284,0.00084298675674228,0.0493822044040445,0.0290342342200079,1295,119441,0.743116279792838,"comment|video|creator","treatment","cm_seek_professional_help","base",,,,,,,,
0.0224954823240398,0.00918406271523589,910.354968121663,2.4494042583922,0.0144967896518476,"interventionMO:prepost_b_daPost",0.117011187121177,0.0233801668044292,0.210642207437925,0.0477713224154598,0.00243860211180284,0.00084298675674228,0.0493822044040445,0.0290342342200079,1295,119441,0.743116279792838,"comment|video|creator","treatment","cm_seek_professional_help","base",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","Control",-0.0106465282363748,0.00734672912108367,-1.44915214116461,0.147295099461852,-0.0250458527178704,0.0037527962451208
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","C+M",0.0025247702325835,0.0064895252635839,0.389053147963119,0.697236830934775,-0.0101944655608037,0.0152440060259707
,,,,,,,,,,,,,,,,,,,,,"prepost_b_daPost","MO",0.011848954087665,0.00551113229489789,2.15000356616999,0.0315549326989198,0.00104733327562962,0.0226505748997005
0.096816821157291,0.00795616355481994,44.7847588756757,12.1687821636897,8.49349359337693e-16,"(Intercept)",-0.027634250968113,-0.0784388278969755,0.0231703259607495,0.0259209161284297,0.0035329929406654,0.000209262621554014,0.0594389850238495,0.0144659123996385,1295,119441,0.944081151574291,"comment|video|creator","treatment","cm_seek_wb_info","base",,,,,,,,
0.0275100912419731,0.0106822931281441,43.7626269646361,2.57529829147766,0.0134729712522698,"interventionC+M",0.0896270316194325,0.0214145848078899,0.157839478430975,0.0348025555885002,0.0035329929406654,0.000209262621554014,0.0594389850238495,0.0144659123996385,1295,119441,0.944081151574291,"comment|video|creator","treatment","cm_seek_wb_info","base",,,,,,,,
0.0331088520127183,0.0111366120553119,30.7258206956464,2.97297345442919,0.00569115231526832,"interventionMO",0.107867594871299,0.0367540575071163,0.178981132235482,0.0362827160276129,0.0035329929406654,0.000209262621554014,0.0594389850238495,0.0144659123996385,1295,119441,0.944081151574291,"comment|video|creator","treatment","cm_seek_wb_info","base",,,,,,,,
